,person_id,pct_fast_food,med_price,med_rating,diversity_food_cat,travel_time,rest_nonrest_trips,mode,trip_purp,tod,rest_empl_pop,rest_inc,dist_from_home,home_fd,numchildren,veh_hh_ratio,age_1,age_2,age_3,age_4,age_5,male,female,gender_other,white,asian,hispanic,black,race_other,income_1,income_2,income_3,income_4,full_time,part_time,homemaker,unemployed
2194,19100681802,0.0,2.0,4.05,5.0,12.5,0.3333333333333333,5,2,4,2538.0,117908.0,4.255385623273007,1,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2195,19100685802,0.5,1.0,3.3,2.0,7.5,0.5,2,4,2,7778.0,69409.0,1.378661025783841,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
2197,19100686601,0.5,1.5,3.3499999999999996,2.0,5.0,0.2857142857142857,1,5,3,5408.0,77269.0,1.4486163880664515,0,2,0.3333333333333333,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2198,19100687701,0.5,2.0,3.9,4.0,5.0,0.1333333333333333,1,2,3,1717.5,110313.0,0.649487850870482,0,1,0.5,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2199,19100687702,0.0,2.0,3.95,2.0,18.5,0.1818181818181818,5,3,3,1707.5,129609.0,3.270159528676859,0,1,0.5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2200,19100689001,0.0,3.0,4.4,2.0,10.0,1.0,2,4,2,21498.0,92656.0,0.5666403303175525,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2201,19100693801,0.0,2.0,4.0,3.0,9.0,0.1470588235294117,5,4,2,11121.5,89630.0,31.89585240312018,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2202,19100697002,1.0,1.5,3.15,2.0,7.5,2.0,1,3,3,1899.0,60984.0,2.027098004361892,0,0,1.5,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2203,19100698102,0.0,1.5,3.95,1.0,21.0,0.1,1,2,2,5408.0,77269.0,0.9488925520404528,0,0,0.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2204,19100702401,0.25,2.0,3.75,6.0,10.0,0.4444444444444444,1,2,1,5132.0,106481.0,7.590132581942697,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
2205,19100702402,0.5,2.0,3.2,4.0,24.0,0.3,1,2,1,745.0,132292.0,4.084956394875248,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
2206,19100706901,0.0,2.0,3.9,2.0,10.0,0.6666666666666666,5,2,4,859.0,145500.0,2.251719682554056,0,1,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2207,19100706902,0.0,1.5,4.05,1.0,10.0,0.6666666666666666,1,2,4,859.0,145500.0,2.251719682554056,0,1,1.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2208,19100706903,0.0,2.0,4.25,1.0,15.0,0.8,5,4,2,2987.75,82706.5,3.2251484036728426,0,1,1.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2209,19100707001,0.0,1.5,3.8,2.0,13.0,0.0327868852459016,2,1,3,1396.0,64026.0,9.371216297695378,0,0,1.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
2210,19100724901,0.1333333333333333,2.0,4.0,8.0,10.0,0.8823529411764706,5,2,4,3626.0,70726.0,6.095858859995739,0,2,0.5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2211,19100724902,0.1818181818181818,2.0,4.0,4.0,12.0,0.4782608695652174,1,2,2,7732.0,95764.0,5.718738670854987,0,2,0.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2212,19100724903,0.0,2.0,4.0,5.0,7.0,4.0,5,2,2,2287.75,92347.0,5.61162116798213,0,2,0.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2213,19100724904,0.0,2.0,4.3,5.0,10.0,1.6666666666666667,5,2,3,2087.5,81536.5,6.22595535857757,0,2,0.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2217,19101417504,0.3333333333333333,2.0,3.4,3.0,11.0,0.1153846153846153,2,5,4,41682.0,92347.0,5.597173122991316,0,0,0.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2218,19101251301,0.0,2.0,3.95,5.0,5.0,0.4,2,2,3,5242.0,69409.0,0.6132803231483457,0,0,0.5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2219,19101423602,0.0,2.0,4.0,2.0,9.0,0.25,2,5,2,19622.0,117908.0,0.3986036086217128,0,0,0.5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
2220,19101434001,0.5,1.5,3.2,2.0,12.5,1.0,1,2,4,2488.0,104028.0,1.4369659287012364,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2221,19101435101,0.0,2.0,4.05,2.0,16.0,0.08,5,2,3,9791.0,96745.0,2.4690466388462182,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2222,19101435102,0.0,2.0,3.6,4.0,15.0,0.1739130434782608,1,2,2,4566.5,106487.0,3.075220690503752,0,0,1.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
2223,19101444201,0.0,1.5,4.05,2.0,4.0,0.064516129032258,1,4,2,2975.0,115586.0,1.273575688777257,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2224,19101447701,0.0,2.0,4.0,1.0,13.0,0.0625,5,1,2,1562.5,89023.0,0.1797950600395219,0,2,0.5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2225,19101447702,0.25,1.5,4.4,4.0,5.0,0.1212121212121212,5,1,2,2335.5,64980.5,11.86656584612577,0,2,0.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2226,19101452301,0.0,1.0,4.3,2.0,12.5,0.25,5,2,2,1935.5,76000.0,6.715635062893411,0,0,1.5,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2227,19101452302,0.5,1.0,4.15,1.0,12.5,0.3333333333333333,5,2,2,1935.5,76000.0,6.715635062893411,0,0,1.5,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2228,19101454901,0.5,1.5,3.5,3.0,6.5,0.2222222222222222,1,2,4,2836.5,61162.5,1.1962269642601997,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2230,19101456601,0.2,1.0,3.6,4.0,8.5,0.4166666666666667,5,2,3,1645.0,109058.0,2.4261428002978462,0,0,0.5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
2231,19101456602,0.25,2.0,3.5,6.0,14.0,0.5217391304347826,5,1,3,5396.0,78942.0,3.9994033343856863,0,0,0.5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
2232,19101456701,0.0,1.5,3.75,2.0,5.0,1.0,2,4,2,62565.0,82892.0,0.7648827015562314,0,0,0.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2233,19101483601,0.4666666666666667,2.0,3.6,5.0,16.0,0.8823529411764706,5,2,2,1979.0,68347.0,4.469843243857198,0,2,0.75,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2234,19101483602,0.2,2.0,2.4,4.0,13.0,0.0925925925925925,1,2,2,1376.5,71285.0,6.761141246461695,0,2,0.75,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2235,19101483603,0.3076923076923077,1.0,3.6,4.0,12.0,0.5909090909090909,5,3,2,1979.0,68347.0,4.470288184582333,0,2,0.75,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2236,19101483604,0.1538461538461538,2.0,3.6,5.0,12.0,0.6842105263157895,5,3,2,1979.0,68347.0,4.470288184582333,0,2,0.75,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2237,19101490701,0.0,2.0,4.55,3.0,15.0,2.0,2,4,2,3433.25,91383.5,2.086038157768772,0,0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2240,19101320801,0.5,1.5,3.45,2.0,14.5,0.125,5,2,3,563.5,132891.0,3.921073941345425,0,0,0.6666666666666666,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
2241,19101251302,0.0,2.0,4.1,3.0,11.5,0.3157894736842105,1,2,3,4470.0,67860.0,0.7198731595593693,0,0,0.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2242,19101320802,0.0,2.0,3.6,6.0,3.0,0.2702702702702703,2,4,2,4204.0,82892.0,8.874012294837767,0,0,0.6666666666666666,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
2244,19101321201,0.0,1.0,3.5,1.0,7.5,0.3333333333333333,2,4,2,62565.0,82892.0,1.4557863934300894,0,0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2245,19101325801,0.0,2.0,4.199999999999999,2.0,12.5,0.1818181818181818,2,3,2,1894.0,81834.0,3.4494885138664695,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2246,19101333101,0.0,2.0,2.6,3.0,12.0,0.0657894736842105,5,5,4,762.0,71285.0,0.724656989996705,1,1,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
2247,19101333102,0.0,2.0,3.9,2.0,6.0,0.0309278350515463,1,2,4,762.0,71285.0,0.5123459779051003,1,1,1.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
2248,19101333103,0.0,1.5,4.1,1.0,14.0,0.0869565217391304,5,2,3,762.0,71285.0,0.5133206534748683,1,1,1.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2249,19101334501,0.1842105263157894,2.0,3.6,7.0,16.0,2.0,3,4,1,3591.0,77424.0,11.0054262336483,0,1,0.6666666666666666,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
2250,19101334502,0.1666666666666666,2.0,4.0,4.0,11.5,0.8571428571428571,5,2,1,7085.5,68045.0,3.935612974630148,0,1,0.6666666666666666,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
2251,19101334503,0.125,2.0,4.1,3.0,14.5,0.4210526315789473,5,2,4,7085.5,68045.0,4.184551633835073,0,1,0.6666666666666666,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2252,19101335701,0.0,2.0,3.45,3.0,12.5,0.5714285714285714,1,4,2,8921.75,82940.5,2.7445233779717606,0,0,2.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2253,19101343701,0.0,2.0,3.35,2.0,25.0,0.4,2,4,2,62565.0,82892.0,5.754558557682875,0,0,0.5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2254,19101343702,1.0,1.0,2.75,1.0,10.0,1.0,1,2,4,338.5,95993.0,0.4828663353662537,0,0,0.5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2255,19101351701,0.0,2.0,3.85,4.0,23.0,0.1142857142857142,5,2,4,787.5,63246.0,3.5021150015791953,0,1,0.5,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2256,19101351702,0.0,2.0,4.4,2.0,17.0,0.3333333333333333,5,2,3,682.0,73180.0,2.067715521770388,0,1,0.5,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2257,19101352701,0.0,2.0,3.95,2.0,19.0,0.16,5,2,2,22110.0,90923.5,3.2735296926376023,0,0,0.5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
2258,19101352702,0.3333333333333333,2.0,4.1,4.0,14.0,0.1428571428571428,1,2,4,37174.0,92347.0,4.542401674031836,0,0,0.5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
2260,19101190601,0.0,1.5,3.9,2.0,10.0,0.5,5,2,4,2224.0,83739.0,2.080602777610247,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2261,19101190602,0.0,2.0,3.4,2.0,10.0,2.0,5,2,2,11861.0,88197.5,2.4556291187445156,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2265,19101201902,0.0,2.0,4.1,2.0,18.0,0.1025641025641025,1,5,4,2733.25,68458.5,7.383523807122455,0,0,1.3333333333333333,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2266,19101201903,0.0,1.5,3.0,2.0,39.0,0.0526315789473684,1,4,3,3812.5,68732.0,6.459172541751341,0,0,1.3333333333333333,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2267,19101207902,0.2,2.0,3.3,3.0,19.0,0.0694444444444444,1,5,3,3108.5,47883.0,4.291016395700115,0,0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2268,19101211201,0.0,2.0,4.2,4.0,6.0,0.1896551724137931,2,2,2,3942.0,92656.0,1.9196479909326056,0,0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2269,19101213501,0.0833333333333333,2.0,3.5,6.0,9.0,0.5454545454545454,2,4,3,6058.5,78328.0,12.54024771480087,0,0,0.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2271,19101214602,0.25,1.0,2.95,3.0,7.0,0.1818181818181818,2,2,4,5525.25,141174.0,7.458952984878843,0,0,1.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2272,19101221601,0.0,1.5,4.35,2.0,9.0,0.2222222222222222,5,2,4,6302.0,64879.0,0.5162082494566532,0,0,1.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
2273,19101222401,0.0,2.0,3.65,4.0,7.0,0.1153846153846153,5,2,2,8381.0,60000.0,12.164876672141656,0,1,0.5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2274,19101222402,0.25,2.0,2.6,2.0,16.5,0.1904761904761904,5,3,3,1876.25,56963.0,0.8080297732127077,0,1,0.5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2275,19101223001,0.0833333333333333,2.0,3.5,4.0,8.0,0.24,1,2,2,2456.0,72850.0,1.5956244248649538,0,0,1.5,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2276,19101223002,0.0,2.5,3.95,2.0,9.5,0.0833333333333333,5,2,3,2456.0,72850.0,0.7911079238812447,0,0,1.5,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2277,19101225801,0.0,2.0,3.15,1.0,10.0,1.0,2,4,2,25736.0,17188.0,6.839464334517914,0,0,0.6666666666666666,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2278,19101225901,0.0,2.0,3.7,4.0,10.5,0.1764705882352941,2,2,4,4285.0,89448.0,1.158268284193931,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2280,19101235201,0.2,2.0,3.2,3.0,14.0,0.238095238095238,2,2,3,37174.0,121478.0,6.06599979484275,0,0,1.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2283,19101244602,0.5,1.5,2.75,2.0,15.0,0.5,1,2,3,3812.5,68732.0,2.283525391628891,0,1,1.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2284,19101244603,0.0,2.0,3.4,2.0,7.5,2.0,1,4,4,1654.0,68185.0,0.5587403869915655,0,1,1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2285,19101246301,0.0,1.5,4.5,2.0,10.0,0.6666666666666666,2,4,2,3530.0,26413.0,1.4901372012210348,0,0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2286,19101363101,0.5,1.5,4.05,2.0,4.5,0.0833333333333333,2,2,3,9791.0,96745.0,0.0837929828826496,0,0,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2287,19101363102,0.0,2.0,2.6500000000000004,1.0,12.0,0.0952380952380952,2,2,4,9791.0,96745.0,0.1242640876473287,0,0,0.5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2288,19101079501,0.0,2.0,4.35,2.0,15.0,1.0,2,4,3,8295.5,114561.0,1.6764889343597944,0,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2289,19101367701,0.0,2.0,3.9,2.0,27.5,0.4,5,5,4,43826.0,60000.0,11.731775204888066,0,0,0.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2290,19101372501,0.0,1.5,3.8,2.0,12.5,0.05,2,4,2,4204.0,20573.0,3.107344590952496,0,1,0.6666666666666666,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
2291,19101372502,0.0,2.5,4.05,2.0,6.0,0.0689655172413793,2,4,2,62565.0,82892.0,3.2070355173988525,0,1,0.6666666666666666,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
2292,19101378801,0.0,2.0,3.5,2.0,5.0,1.0,2,4,3,62565.0,82892.0,1.6047474475627976,0,0,0.5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2293,19101388801,0.5,1.5,2.35,1.0,10.0,2.0,5,2,3,741.5,89082.0,1.9553293509013452,0,0,0.5,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2294,19101395101,0.0,2.0,3.4,2.0,14.0,0.2307692307692307,2,3,3,3530.0,26413.0,0.6172555249030777,0,0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
2295,19101396501,0.0,2.0,3.95,4.0,6.0,0.1818181818181818,1,2,2,6688.5,52291.0,8.071431481793613,0,2,0.5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2296,19101396502,0.0,2.0,3.5,6.0,12.5,0.1538461538461538,5,2,2,3190.0,83735.0,2.357082139470549,0,2,0.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2297,19101396503,0.0,2.0,2.85,2.0,16.0,0.0833333333333333,1,2,2,10892.0,53906.0,15.079253754889375,0,2,0.5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2298,19101396504,0.5,1.5,2.35,1.0,10.0,0.1052631578947368,2,1,2,4172.0,42283.0,5.479299979771236,0,2,0.5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2299,19101398901,0.375,1.5,2.55,5.0,10.0,0.4210526315789473,1,2,4,2329.75,77009.5,2.247904199613818,0,0,2.5,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2300,19101398902,0.0,2.0,4.15,2.0,7.0,0.0606060606060606,5,2,3,3205.5,88071.0,2.161460605718078,0,0,2.5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2301,19101402601,1.0,1.5,2.4,2.0,9.0,0.08,2,3,2,9791.0,96745.0,2.694012185020249,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2302,19101402602,0.0,1.5,4.199999999999999,2.0,12.5,0.0869565217391304,2,5,3,2538.0,89500.0,9.883251095132342,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2303,19101412201,0.0,1.5,3.45,1.0,7.5,0.0869565217391304,5,2,3,338.5,95993.0,0.7093111769014445,0,0,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2304,19101414001,1.0,1.0,2.1,1.0,47.5,2.0,5,3,2,2265.0,85865.0,23.813093908659543,0,0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2308,19101258202,0.25,2.0,3.5,3.0,15.0,2.0,1,4,2,6385.5,109047.0,8.923109657408425,0,0,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
2309,19101268501,0.0,1.5,3.85,4.0,4.5,0.4,5,4,3,1652.0,100767.5,14.886887902425745,0,1,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2310,19101270701,0.0,1.5,4.45,4.0,9.5,0.3,5,1,2,3247.5,68045.0,2.5165510795005797,0,1,0.6666666666666666,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2311,19101270702,0.0,1.5,4.300000000000001,2.0,12.5,0.08,5,2,3,7085.5,68045.0,1.4631211725866038,0,1,0.6666666666666666,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2312,19101270703,0.1666666666666666,1.5,3.8,4.0,9.5,0.3529411764705882,5,1,2,3247.5,68045.0,2.5165510795005797,0,1,0.6666666666666666,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2313,19101278102,0.0,1.5,3.4000000000000004,2.0,10.0,2.0,5,2,2,2488.0,104028.0,1.2396234597420075,0,0,1.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2314,19101284101,0.0,2.0,3.8,1.0,5.0,0.0344827586206896,1,2,1,957.0,103606.0,1.0897283431924167,0,0,1.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2315,19101287501,0.0,1.5,4.15,2.0,15.0,0.4,5,3,2,1375.5,62574.0,5.496572264058825,0,0,1.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2316,19101291402,0.0,2.0,3.6,3.0,16.0,0.1219512195121951,2,2,4,9791.0,96745.0,1.7774557125611052,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2317,19101297001,0.0,1.5,4.55,2.0,13.0,0.1052631578947368,2,2,4,1396.0,64026.0,0.4552759678252203,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2319,19101306901,0.125,2.0,3.4000000000000004,5.0,6.5,0.4444444444444444,2,2,4,3108.5,66642.5,0.2071756049692832,0,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2320,19101306902,0.2,2.0,3.8,4.0,26.0,0.4166666666666667,2,5,3,62565.0,82892.0,1.035552899884609,0,0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2321,19101319201,0.0,2.0,3.35,4.0,5.0,0.0816326530612244,2,2,3,1037.25,83578.5,1.156306354044689,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2323,19101081802,0.0,1.5,3.3000000000000003,2.0,5.0,2.0,1,2,4,3591.0,77424.0,2.350113410480303,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2324,19101084501,0.0,2.0,3.3,5.0,5.5,0.1764705882352941,2,2,4,2538.0,89500.0,0.2195922916229935,0,0,0.5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
2325,19101084802,0.0,1.5,3.75,2.0,10.0,0.6666666666666666,1,5,3,11357.0,93950.0,6.286444753184695,0,2,0.5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2326,19101098001,0.25,1.5,3.6,4.0,6.5,0.1212121212121212,5,2,4,2562.25,64602.0,1.1857375739406888,0,1,0.3333333333333333,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2327,19101098002,0.0,1.5,3.6,2.0,15.5,0.1428571428571428,5,2,3,1312.0,60472.0,0.6845715584469865,0,1,0.3333333333333333,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2328,19101098003,0.0,2.0,2.5,3.0,6.5,0.1904761904761904,5,2,4,2562.25,64602.0,1.1857375739406888,0,1,0.3333333333333333,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2329,19101100601,0.0,2.0,3.75,1.0,22.5,0.3333333333333333,5,4,2,9145.5,78119.0,8.485813577433383,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2330,19101102502,0.3333333333333333,2.0,3.8,3.0,3.0,0.4615384615384615,2,2,2,44785.0,82892.0,0.836536356599691,0,0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2331,19101118201,0.25,1.5,3.7,3.0,8.0,0.1666666666666666,5,2,3,3456.75,65537.5,7.0828992835284375,0,1,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
2332,19101118203,0.0,2.0,3.9,5.0,8.5,0.2105263157894736,5,5,4,3456.75,70726.0,5.350548285164435,0,1,1.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2333,19101118204,0.0,2.0,4.1,2.0,19.5,0.0588235294117647,2,5,3,4826.0,60349.0,13.203886663715997,0,1,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2334,19101119001,0.375,1.0,3.5,4.0,8.0,0.2666666666666666,2,2,3,3381.0,97196.0,0.7897473242508242,0,0,0.5,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2335,19101119002,0.0,1.0,3.75,2.0,5.5,0.1481481481481481,2,2,2,32973.0,90044.0,1.9565044729673189,0,0,0.5,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2336,19101125101,0.0,2.0,3.9,2.0,30.0,2.0,1,4,3,9791.0,96745.0,5.019909519170061,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2337,19101133301,0.1428571428571428,2.0,3.85,4.0,4.0,0.8235294117647058,2,2,4,62565.0,82892.0,0.4435154783653909,0,0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2338,19101138601,0.5,1.0,4.35,2.0,12.5,0.5,1,3,2,2370.5,67901.0,4.816698967451734,0,0,1.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
